,firm_name,crno,brno,ticker
3903,SK스퀘어,1101118077821.0,540-81-02301,402340
3904,SK,1101110769583.0,220-81-16503,034730
3905,LG,1101110003543.0,116-81-18750,003550
3906,HD현대,1701110638661.0,539-86-00614,267250
3907,두산,1101110013774.0,107-81-00237,000150
3908,한진칼,1101115197193.0,201-86-34368,180640
3909,SK바이오팜,1101114570720.0,101-86-62394,326030
3910,HD현대마린솔루션,1801111065811.0,582-81-00535,443060
3911,에코프로,1101111598379.0,214-86-26675,086520
3912,LS,1101110003965.0,116-81-19007,006260
3913,리가켐바이오,1601110206866.0,314-81-82268,141080
3914,GS,1101113045112.0,220-86-87395,078930
3915,삼성E&A,1101110240509.0,120-81-56184,028050
3916,CJ,1101110015639.0,104-81-26714,001040
3917,포스코DX,1101110658637.0,219-81-00428,022100
3918,한전기술,1101110186307.0,120-81-01490,052690
3919,한미사이언스,1348110003187.0,124-81-32296,008930
3920,롯데지주,1101110076300.0,107-81-34848,004990
3921,한화비전,1311110745562.0,680-86-03414,489790
3922,제일기획,1101110139017.0,202-81-45960,030000
3923,한국앤컴퍼니,1101110034233.0,220-81-02784,000240
3924,보로노이,1348110326191.0,340-81-00023,310210
3925,동원산업,1101110003098.0,229-81-11150,006040
3926,영원무역홀딩스,1101110165830.0,110-81-23629,009970
3927,디앤디파마텍,1101115575662.0,120-88-21933,347850
3928,OCI홀딩스,1746110000981.0,506-81-00069,010060
3929,현대지에프홀딩스,1101110095201.0,211-81-08241,005440
3930,지아이이노베이션,1452110021112.0,682-86-00771,358570
3931,메지온,1101112615578.0,204-81-72221,140410
3932,하림지주,1601110003931.0,306-81-03054,003380
3933,SK디스커버리,1301110005727.0,135-81-01191,006120
3934,LS에코에너지,1341110411706.0,826-86-00105,229640
3935,프레스티지바이오파마,,000-81-10042,950210
3936,SNT홀딩스,1244110002907.0,126-81-14881,036530
3937,솔브레인홀딩스,1101110610083.0,214-81-03416,036830
3938,세아제강지주,1101110118996.0,106-81-60926,003030
3939,삼양홀딩스,1101110026181.0,208-81-01320,000070
3940,GS피앤엘,1101119120299.0,466-87-02854,499790
3941,이노션,1101113229097.0,220-87-09310,214320
3942,F&F홀딩스,1101110126783.0,214-86-09977,007700
3943,녹십자홀딩스,1345110000014.0,135-81-05009,005250
3944,동아쏘시오홀딩스,1101110017990.0,204-81-00130,000640
3945,코오롱,1101110030528.0,202-81-44660,002020
3946,올릭스,1358110177957.0,124-86-90516,226950
3947,풍산홀딩스,1201110018110.0,122-81-02549,005810
3948,LX홀딩스,1101117875359.0,766-86-01855,383800
3949,아세아,1101110030710.0,220-81-23120,002030
3950,HLB제약,1101111538391.0,208-81-25623,047920
3951,두산테스나,1311110082427.0,129-81-54164,131970
3952,NICE,1101110505614.0,214-81-74186,034310
3953,콜마홀딩스,1647110001591.0,307-81-02816,024720
3954,에이프릴바이오,1401110050944.0,221-81-42488,397030
3955,큐로셀,1311110466283.0,148-88-00557,372320
3956,이뮨온시아,1345110299881.0,404-87-00519,424870
3957,신라젠,1801110550194.0,603-81-61936,215600
3958,한전산업,1101110692875.0,203-81-58148,130660
3959,BGF,1101111105215.0,120-81-44752,027410
3960,에코아이,1601110188262.0,314-81-73570,448280
3961,인투셀,1601110395354.0,274-86-00037,287840
3962,농심홀딩스,1101112819005.0,108-81-61052,072710
3963,큐리언트,1101113926875.0,209-81-47197,115180
3964,대상홀딩스,1101113280099.0,206-86-01066,084690
3965,HL홀딩스,1313110030042.0,125-81-30627,060980
3966,INVENI,1101110290778.0,218-81-06851,015360
3967,엔솔바이오사이언스,1601110112716.0,314-81-39908,140610
3968,인벤티지랩,1311110409481.0,124-88-00129,389470
3969,제이에스링크,1101111907760.0,104-81-51912,127120
3970,한양이엔지,1101110582547.0,124-81-37874,045100
3971,지씨셀,1345110172532.0,142-81-37741,144510
3972,지노믹트리,1601110105498.0,314-81-36987,228760
3973,에코마케팅,1101112743866.0,220-86-60192,230360
3974,노루홀딩스,1341110002878.0,123-81-02601,000320
3975,온코닉테라퓨틱스,1101117478088.0,268-86-01778,476060
3976,일진홀딩스,1201110011990.0,124-81-34732,015860
3977,제넥신,1717110036705.0,506-81-31989,095700
3978,대덕,1301110007608.0,134-81-06363,008060
3979,동국홀딩스,1101110031338.0,202-81-05158,001230
3980,압타바이오,1358110168906.0,135-86-03821,293780
3981,JW홀딩스,1101113710468.0,108-81-80331,096760
3982,서연,1101110129026.0,113-81-01115,007860
3983,앱트뉴로사이언스,1101116383543.0,580-86-00757,270520
3984,GRT,,000-81-20021,900290
3985,제이오,1244110019788.0,136-81-12653,418550
3986,하이트진로홀딩스,1101110013766.0,107-81-00955,000140
3987,툴젠,1101111785827.0,108-81-18555,199800
3988,에이비온,1101113660142.0,214-88-07712,203400
3989,우진엔텍,1348110260331.0,135-86-28889,457550
3990,박셀바이오,2052110029832.0,408-81-85541,323990
3991,비츠로테크,1101110086169.0,134-81-08395,042370
3992,오가노이드사이언스,1311110534650.0,806-88-01327,476040
3993,웅진,1101110346745.0,208-81-06344,016880
3994,도화엔지니어링,1101110037740.0,211-81-08009,002150
3995,쓰리빌리언,1101116196756.0,290-81-00524,394800
3996,코스맥스비티아이,1348110018641.0,124-81-22463,044820
3997,지씨지놈,1345110215100.0,142-81-61687,340450
3998,한미글로벌,1101111283657.0,220-81-33593,053690
3999,티와이홀딩스,1101117608502.0,755-81-01772,363280
4000,KT나스미디어,1101111905516.0,220-81-80363,089600
4001,오로라,1101110407456.0,215-81-02803,039830
4002,와이바이오로직스,1601110235641.0,314-81-95083,338840
4003,랩지노믹스,1345110059821.0,135-81-53419,084650
4004,네패스아크,1501110267365.0,413-86-01441,330860
4005,유비쿼스홀딩스,1101112023185.0,106-81-91981,078070
4006,마크로젠,1101111423576.0,208-81-24115,038290
4007,그리드위즈,1311110336238.0,144-81-10578,453450
4008,AK홀딩스,1101110029721.0,113-81-10894,006840
4009,대성홀딩스,1701110017237.0,503-81-06405,016710
4010,큐알티,1344110059857.0,126-86-75409,405100
4011,유수홀딩스,1101110003262.0,116-81-35822,000700
4012,샘표,1101110123797.0,217-81-00359,007540
4013,CJ 바이오사이언스,1101114222503.0,119-86-23145,311690
4014,제일파마홀딩스,1101110026652.0,114-81-01234,002620
4015,메드팩토,1358110232363.0,135-86-33854,235980
4016,티움바이오,1101116250940.0,291-87-00645,321550
4017,HS애드,1101110375398.0,105-81-29368,035000
4018,헬릭스미스,1101111343930.0,101-81-42428,084990
4019,레뷰코퍼레이션,1101115576438.0,261-81-22044,443250
4020,한솔홀딩스,1101110017867.0,104-81-25772,004150
4021,온코크로스,1101115758333.0,482-86-00109,382150
4022,에이치이엠파마,1717110129857.0,793-86-00692,376270
4023,노브메타파마,1101114465111.0,120-87-61016,229500
4024,SM C&C,1101110275134.0,219-81-11153,048550
4025,아이디스홀딩스,1601110065824.0,314-81-20205,054800
4026,CG인바이츠,1601110101016.0,314-81-34562,083790
4027,아이텍,1351110074149.0,123-86-00952,119830
4028,HLB바이오스텝,2842110063231.0,132-86-05757,278650
4029,크라운해태홀딩스,1101110093552.0,216-81-00486,005740
4030,씨케이솔루션,1345110077964.0,135-81-68571,480370
4031,셀리드,1101113572636.0,119-81-94247,299660
4032,디와이,1942110000472.0,139-81-04152,013570
4033,솔본,1101111064429.0,211-86-07024,035610
4034,아이엠비디엑스,1101116801206.0,256-86-01187,461030
4035,내츄럴엔도텍,1101112246414.0,106-81-99964,168330
4036,크리스탈신소재,,000-81-20016,900250
4037,프로젠,1345110030227.0,135-81-28583,296160
4038,성창기업지주,1801110001717.0,603-81-08663,000180
4039,네오이뮨텍,,000-81-20027,950220
4040,큐라클,1101116058485.0,740-81-00539,365270
4041,CS홀딩스,1101110008486.0,220-81-13170,000590
4042,케어랩스,1201110607278.0,220-88-36643,263700
4043,고바이오랩,1101115487437.0,119-86-92996,348150
4044,인크로스,1101113734955.0,214-88-13475,216050
4045,오르비텍,1101110753734.0,112-81-27107,046120
4046,DXVX,1101112262890.0,101-81-71321,180400
4047,APS,1101111315286.0,229-81-22962,054620
4048,아이진,1101112005018.0,101-81-60412,185490
4049,현대ADM,1101112887193.0,101-81-98897,187660
4050,피엔케이피부임상연구센타,1101114445725.0,108-81-93781,347740
4051,심텍홀딩스,1501110006185.0,315-81-01652,036710
4052,드림씨아이에스,1101111953953.0,101-81-57329,223250
4053,차백신연구소,1101111992670.0,209-81-25738,261780
4054,차이커뮤니케이션,1101113034363.0,211-87-51624,351870
4055,바이젠셀,1101115059773.0,114-87-07720,308080
4056,시공테크,1101110562896.0,120-81-26128,020710
4057,파로스아이바이오,1311110444346.0,409-87-00402,388870
4058,소마젠,,000-81-20028,950200
4059,큐라티스,1101116122983.0,402-86-14683,348080
4060,성도이엔지,1101110574669.0,220-81-10950,037350
4061,오리콤,1101110176986.0,211-81-34531,010470
4062,한성크린텍,1313110026091.0,125-81-26555,066980
4063,지니너스,1101116728781.0,203-88-01251,389030
4064,유신,1101110061666.0,220-81-18141,054930
4065,모아라이프플러스,1601110091332.0,314-81-29870,142760
4066,희림,1101110660806.0,214-81-15867,037440
4067,싸이토젠,1311110251395.0,129-86-44021,217330
4068,플레이디,1311110251048.0,129-86-43885,237820
4069,에이치시티,1344110015635.0,126-81-45399,072990
4070,윙입푸드,,000-81-20024,900340
4071,오가닉티코스메틱,,000-81-20022,900300
4072,모비데이즈,1101117588506.0,832-87-01824,363260
4073,엔비티,1101114962042.0,211-88-83652,236810
4074,씨엔알리서치,1101117525110.0,829-87-01755,359090
4075,이스트아시아홀딩스,,000-81-20010,900110
4076,한국종합기술,1101110038326.0,129-81-20591,023350
4077,EDGC,1201110658289.0,131-86-48582,245620
4078,와이즈버즈,1101116417590.0,703-86-00909,273060
4079,진매트릭스,1101112124389.0,101-81-65547,109820
4080,이엠넷,1101111946601.0,214-86-56053,123570
4081,엔젠바이오,1101115877480.0,435-88-00238,354200
4082,디티앤씨알오,1101116363313.0,551-88-00689,383930
4083,바이오톡스텍,1501110048707.0,301-81-45781,086040
4084,헝셩그룹,,000-81-20018,900270
4085,엠브레인,1101111670234.0,105-81-98720,169330
4086,드림인사이트,1101114941038.0,114-87-03025,362990
4087,압타머사이언스,1717110093010.0,506-81-75181,291650
4088,카이노스메드,1101116558469.0,784-87-00768,284620
4089,유투바이오,1101114022325.0,113-86-26732,221800
4090,한국전자홀딩스,1101110101470.0,229-81-01123,006200
4091,디티앤씨,1311110053874.0,129-81-37694,187220
4092,로스웰,,000-81-20017,900260
4093,우정바이오,1101115649938.0,810-86-00018,215380
4094,에스엘에스바이오,1101113602524.0,220-87-41848,246250
4095,바이오인프라,1358110139949.0,135-81-91937,199730
4096,플럼라인생명과학,1101115304897.0,264-81-27107,222670
4097,글로벌에스엠,,000-81-20006,900070
4098,에피바이오텍,1201110795817.0,785-87-00266,446440
4099,인바이츠바이오코아,1101112250077.0,106-81-99931,216400
4100,씨엑스아이,,000-81-20008,900120
4101,무진메디,1101116098324.0,541-87-00496,322970
4102,비케이홀딩스,1760110022266.0,513-81-18626,050090
4103,퓨쳐메디신,1101115742831.0,153-88-00092,341170
4104,이성씨엔아이,1801111059509.0,566-81-00514,379390
4105,KC그린홀딩스,1101110155683.0,105-81-70848,009440
4106,안지오랩,1601110082795.0,314-81-26271,251280
4107,로보쓰리에이아이,1101112858483.0,206-81-84723,238500
4108,메디젠휴먼케어,1101114922286.0,120-87-85788,236340
4109,바이오인프라생명과학,1246110241808.0,121-81-42247,266470
4110,길교이앤씨,1101113101097.0,119-81-76216,456700
4111,큐러블,1101111980584.0,201-81-57518,086460
4112,티엘엔지니어링,1101112669260.0,107-86-27639,413300
4113,크로넥스,1348110243379.0,143-81-01703,215570
4114,아퓨어스,1159110054727.0,128-81-60678,149300
4115,LGEI,1101110180482.0,116-81-18600,002610
4116,SK,1101110022816.0,116-81-02054,003600
4117,대성합동지주,1101110090780.0,101-81-00205,005620
4118,하림홀딩스,2150110001021.0,403-81-05746,024660
4119,팬텀엔터그룹,1101110702848.0,220-81-16667,025460
4120,중앙디자인,1101110760937.0,104-81-26539,030030
4121,휴코드홀딩스,1311110003655.0,126-81-21908,036840
4122,피케이엘,1615110018444.0,312-81-22487,039870
4123,오라이언시스,1101111672230.0,220-81-59929,045230
4124,플럼디자인,1101111836448.0,206-81-20336,045690
4125,온미디어,1311110050169.0,129-81-35191,045710
4126,굿윌씨앤아이,1101110902042.0,114-81-51151,046230
4127,스톡씨닷컴,1101111952187.0,107-81-82490,047000
4128,에스큐이엔지,1101111554727.0,120-81-81024,047110
4129,포휴먼,1101110626171.0,113-81-28754,049690
4130,서홍엔지니어,1101110834500.0,214-81-39194,049840
4131,CT&T,1101111489982.0,220-81-49023,050470
4132,에코솔루션,1101111523623.0,105-81-92202,052510
4133,신한SIT,1801110159532.0,606-81-54088,054530
4134,애드오일,1101110777974.0,202-81-45693,054830
4135,베스트플로우,1101111078206.0,116-81-49331,060410
4136,리얼미디어,1101111530769.0,102-81-43774,065670
4137,휴먼텍코리아,1101111588677.0,215-81-71713,066060
4138,프리모젠,1101112284521.0,220-86-16148,067350
4139,스터디월드넷,1101111706625.0,213-86-39653,067800
4140,오픈타이드코,1101111984768.0,104-81-53905,071490
4141,제넨바이오,1701110150847.0,514-81-33009,072520
4142,다이노나,1101111649627.0,104-81-45370,086080
4143,에이티세미콘,1344110022747.0,126-81-55539,089530
4144,오즈앤블레싱,1101114001410.0,108-81-86276,142750
4145,판타지오,1101113969750.0,211-88-18471,187770
4146,케미메디,2149110029051.0,403-81-50862,205290
4147,켐온,1101115678846.0,333-86-00035,217600
4148,드림티엔터테인먼트,1101114146745.0,220-87-84793,220110
4149,카이노스메드,1101113698656.0,220-87-50731,220250
4150,티씨엠생명과학,1101114150457.0,220-87-85225,228180
4151,에스엘테라퓨틱스,1101114643626.0,107-87-54996,258540
4152,셀리버리,1801110902791.0,617-86-16037,268600
4153,다이오진,1101114141604.0,113-86-31424,271850
4154,바이오시네틱스,1101112943010.0,105-86-63304,281310
4155,노보믹스,1101114296029.0,110-81-90017,283100
4156,티티씨디펜스,1101116526052.0,589-86-00787,309900
4157,3노드디지탈,,000-81-20000,900010
4158,코웰이홀딩스,,000-81-20001,900020
4159,연합과기,,000-81-10037,900030
4160,차이나그레이트,,000-81-20004,900040
4161,중국원양자원,,000-81-10038,900050
4162,중국식품포장,,000-81-20002,900060
4163,에스앤씨엔진그룹,,000-81-20005,900080
4164,차이나하오란,,000-81-20007,900090
4165,웨이포트,,000-81-20011,900130
4166,성융광전투자,,000-81-20012,900150
4167,완리,,000-81-20013,900180
4168,골든센츄리,,000-81-20020,900280
4169,평산차업 KDR,,000-81-10036,950010
4170,중국고섬,,000-81-10039,950070
4171,에스원,1101110221939.0,208-81-13302,012750
4172,롯데관광개발,1101110115504.0,101-81-10173,032350
4173,롯데렌탈,1101113326588.0,214-87-79183,089860
4174,하나투어,1101110981038.0,102-81-39440,039130
4175,쿠쿠홈시스,1355110319406.0,590-87-00993,284740
4176,한국기업평가,1101110362808.0,116-81-40193,034950
4177,쏘카,2201110087049.0,616-81-90529,403550
4178,모두투어,1101110609771.0,202-81-45295,080160
4179,레드캡투어,1101111303140.0,111-81-26895,038390
4180,AJ네트웍스,1101111874654.0,214-86-48586,095570
4181,NICE인프라,1101111848980.0,214-86-45634,063570
4182,효성ITX,1101111412256.0,120-81-73505,094280
4183,고려신용정보,1101110787080.0,214-81-72290,049720
4184,메쎄이상,1101118073613.0,372-81-02557,408920
4185,참좋은여행,1101113624007.0,211-87-93420,094850
4186,노랑풍선,1101112307539.0,104-81-64440,104620
4187,나이스디앤비,1101112629347.0,107-86-24874,130580
4188,엔피,1101116652790.0,786-87-00838,291230
4189,에코바이오,1101111448128.0,229-81-28817,038870
4190,에이원알폼,1101113216276.0,215-86-70626,234070
4191,에코바이브,1101110302565.0,118-81-03215,015540
4192,에스오케이,1101110298665.0,215-81-34396,032610
4193,보라네트,1101111462904.0,116-81-65777,041580
4194,자유투어,1101111099153.0,213-81-97186,046840
4195,세계투어,1101111022162.0,211-86-01544,047600
4196,엠피씨플러스,1101110793657.0,120-81-33916,050540
4197,한국아이티,1101111777048.0,107-81-71367,050820
4198,MOASNS,1201110124090.0,136-81-16019,052880
4199,골드프리,1201110175902.0,121-81-28003,063850
4200,호도투어,1101111540875.0,202-81-61223,065300
4201,지엔텍홀딩스,1746110009892.0,506-81-07984,065410
4202,시큐리티KOR,1101112493677.0,101-81-81192,066330
4203,SK렌터카,1101110577233.0,113-81-32864,068400
